Transaction_ID,Date,Time,Merchant_Name,Category,Amount,Card_Last_4,Transaction_Type,Location,Status
TXN00941,2025-10-21,01:46:40,Starbucks Coffee,Food & Dining,152.47,4532,Purchase,New York NY,Completed
TXN00942,2025-10-06,22:49:40,Amazon.com,Shopping,226.01,4532,Purchase,Online,Completed
TXN00943,2025-10-26,09:13:32,Starbucks Coffee,Food & Dining,72.14,4532,Purchase,New York NY,Completed
TXN00944,2025-10-19,19:55:40,Starbucks Coffee,Food & Dining,221.43,4532,Purchase,New York NY,Completed
TXN00945,2025-10-14,06:53:56,Uber,Transportation,134.97,4532,Purchase,Online,Completed
TXN00946,2025-10-04,01:40:05,Shell Gas Station,Gas & Transportation,22.5,4532,Purchase,Brooklyn NY,Completed
TXN00947,2025-10-09,13:34:30,Uber,Transportation,103.42,4532,Purchase,Online,Completed
TXN00948,2025-10-24,21:31:59,Whole Foods Market,Groceries,79.64,4532,Purchase,New York NY,Completed
TXN00949,2025-10-11,09:38:21,Whole Foods Market,Groceries,107.75,4532,Purchase,New York NY,Completed
TXN00950,2025-10-14,12:06:43,McDonald's,Food & Dining,230.26,4532,Purchase,New York NY,Completed
TXN00951,2025-10-07,10:20:35,Amazon.com,Shopping,71.33,4532,Purchase,Online,Completed
TXN00952,2025-10-26,21:05:40,Netflix,Entertainment,245.52,4532,Purchase,Online,Completed
TXN00953,2025-10-16,21:50:46,Amazon.com,Shopping,82.96,4532,Purchase,Online,Completed
TXN00954,2025-10-22,19:33:45,McDonald's,Food & Dining,69.64,4532,Purchase,New York NY,Completed
TXN00955,2025-10-06,09:28:09,Shell Gas Station,Gas & Transportation,171.03,4532,Purchase,Brooklyn NY,Completed
TXN00956,2025-10-18,16:59:48,Uber,Transportation,32.91,4532,Purchase,Online,Completed
TXN00957,2025-10-02,03:56:42,McDonald's,Food & Dining,4.48,4532,Purchase,New York NY,Completed
TXN00958,2025-10-21,10:57:56,Whole Foods Market,Groceries,30.79,4532,Purchase,New York NY,Completed
TXN00959,2025-10-29,05:16:48,McDonald's,Food & Dining,249.0,4532,Purchase,New York NY,Completed
TXN00960,2025-10-24,15:27:21,Whole Foods Market,Groceries,220.22,4532,Purchase,New York NY,Completed
TXN00961,2025-10-15,22:01:30,Starbucks Coffee,Food & Dining,194.4,4532,Purchase,New York NY,Completed
TXN00962,2025-10-22,15:47:47,Uber,Transportation,123.51,4532,Purchase,Online,Completed
TXN00963,2025-10-19,16:33:12,Uber,Transportation,213.46,4532,Purchase,Online,Completed
TXN00964,2025-10-15,08:26:45,Shell Gas Station,Gas & Transportation,117.21,4532,Purchase,Brooklyn NY,Completed
TXN00965,2025-10-16,09:40:11,Netflix,Entertainment,37.45,4532,Purchase,Online,Completed
TXN00966,2025-10-23,09:11:09,Starbucks Coffee,Food & Dining,176.1,4532,Purchase,New York NY,Completed
TXN00967,2025-10-21,14:01:27,Uber,Transportation,146.86,4532,Purchase,Online,Completed
TXN00968,2025-10-04,13:50:47,Starbucks Coffee,Food & Dining,206.24,4532,Purchase,New York NY,Completed
TXN00969,2025-10-25,02:20:38,Amazon.com,Shopping,114.28,4532,Purchase,Online,Completed
TXN00970,2025-10-01,19:58:00,Whole Foods Market,Groceries,212.66,4532,Purchase,New York NY,Completed
TXN00971,2025-10-05,00:54:51,Starbucks Coffee,Food & Dining,33.29,4532,Purchase,New York NY,Completed
TXN00972,2025-10-21,15:28:38,Netflix,Entertainment,68.42,4532,Purchase,Online,Completed
TXN00973,2025-10-17,21:01:24,Amazon.com,Shopping,38.09,4532,Purchase,Online,Completed
TXN00974,2025-10-23,18:28:50,McDonald's,Food & Dining,32.78,4532,Purchase,New York NY,Completed
TXN00975,2025-10-02,09:03:43,Whole Foods Market,Groceries,195.75,4532,Purchase,New York NY,Completed
TXN00976,2025-10-17,15:41:04,Starbucks Coffee,Food & Dining,245.95,4532,Purchase,New York NY,Completed
TXN00977,2025-10-28,20:54:18,McDonald's,Food & Dining,86.38,4532,Purchase,New York NY,Completed
TXN00978,2025-10-22,19:13:20,Whole Foods Market,Groceries,241.99,4532,Purchase,New York NY,Completed
TXN00979,2025-10-05,02:15:11,Uber,Transportation,94.05,4532,Purchase,Online,Completed
TXN00980,2025-10-28,17:08:23,Shell Gas Station,Gas & Transportation,142.39,4532,Purchase,Brooklyn NY,Completed
TXN00981,2025-10-31,16:49:14,Netflix,Entertainment,85.03,4532,Purchase,Online,Completed
TXN00982,2025-10-30,02:06:11,Shell Gas Station,Gas & Transportation,191.16,4532,Purchase,Brooklyn NY,Completed
TXN00983,2025-10-18,17:16:35,Whole Foods Market,Groceries,215.74,4532,Purchase,New York NY,Completed
TXN00984,2025-10-03,20:23:44,Uber,Transportation,100.91,4532,Purchase,Online,Completed
TXN00985,2025-10-19,22:03:13,Amazon.com,Shopping,165.97,4532,Purchase,Online,Completed
TXN00986,2025-10-09,19:08:52,Starbucks Coffee,Food & Dining,214.23,4532,Purchase,New York NY,Completed
TXN00987,2025-10-31,03:02:19,McDonald's,Food & Dining,120.78,4532,Purchase,New York NY,Completed
TXN00988,2025-10-23,21:26:54,Uber,Transportation,99.45,4532,Purchase,Online,Completed
TXN00989,2025-10-30,10:03:31,Netflix,Entertainment,74.68,4532,Purchase,Online,Completed
TXN00990,2025-10-27,07:48:26,Starbucks Coffee,Food & Dining,185.49,4532,Purchase,New York NY,Completed
TXN00991,2025-10-21,08:44:56,Starbucks Coffee,Food & Dining,82.41,4532,Purchase,New York NY,Completed
TXN00992,2025-10-09,08:08:37,Shell Gas Station,Gas & Transportation,22.51,4532,Purchase,Brooklyn NY,Completed
TXN00993,2025-10-26,08:36:25,Uber,Transportation,80.5,4532,Purchase,Online,Completed
TXN00994,2025-10-08,07:13:11,Uber,Transportation,25.02,4532,Purchase,Online,Completed
TXN00995,2025-10-21,01:59:06,Starbucks Coffee,Food & Dining,66.73,4532,Purchase,New York NY,Completed
TXN00996,2025-10-18,04:32:09,Shell Gas Station,Gas & Transportation,69.74,4532,Purchase,Brooklyn NY,Completed
TXN00997,2025-10-31,04:22:34,Apple Store,Shopping,235.06,4532,Purchase,San Francisco CA,Completed
TXN00998,2025-10-24,22:41:23,Uber,Transportation,102.22,4532,Purchase,Online,Completed
TXN00999,2025-10-14,05:37:04,Whole Foods Market,Groceries,4.21,4532,Purchase,New York NY,Completed
TXN01000,2025-10-27,06:57:37,Apple Store,Shopping,67.92,4532,Purchase,San Francisco CA,Completed
TXN01001,2025-11-16,16:06:37,Uber,Transportation,194.52,4532,Purchase,Online,Completed
TXN01002,2025-11-17,23:15:31,Starbucks Coffee,Food & Dining,129.22,4532,Purchase,New York NY,Completed
TXN01003,2025-11-20,23:51:31,Shell Gas Station,Gas & Transportation,154.45,4532,Purchase,Brooklyn NY,Completed
TXN01004,2025-11-24,17:03:48,Whole Foods Market,Groceries,210.89,4532,Purchase,New York NY,Completed
TXN01005,2025-11-08,11:56:11,McDonald's,Food & Dining,231.15,4532,Purchase,New York NY,Completed
TXN01006,2025-11-10,11:43:50,Netflix,Entertainment,167.4,4532,Purchase,Online,Completed
TXN01007,2025-11-15,16:20:10,Starbucks Coffee,Food & Dining,43.98,4532,Purchase,New York NY,Completed
TXN01008,2025-11-04,20:59:00,Uber,Transportation,220.67,4532,Purchase,Online,Completed
TXN01009,2025-11-25,15:50:20,Uber,Transportation,137.09,4532,Purchase,Online,Completed
TXN01010,2025-11-14,03:41:55,Apple Store,Shopping,195.42,4532,Purchase,San Francisco CA,Completed
TXN01011,2025-11-11,03:14:57,Apple Store,Shopping,114.89,4532,Purchase,San Francisco CA,Completed
TXN01012,2025-11-01,17:07:16,Apple Store,Shopping,94.86,4532,Purchase,San Francisco CA,Completed
TXN01013,2025-11-16,00:59:25,Starbucks Coffee,Food & Dining,221.71,4532,Purchase,New York NY,Completed
TXN01014,2025-11-11,07:28:35,Starbucks Coffee,Food & Dining,186.66,4532,Purchase,New York NY,Completed
TXN01015,2025-11-23,08:20:51,Whole Foods Market,Groceries,7.09,4532,Purchase,New York NY,Completed
TXN01016,2025-11-01,16:19:39,Uber,Transportation,62.97,4532,Purchase,Online,Completed
TXN01017,2025-11-27,05:34:16,Netflix,Entertainment,34.97,4532,Purchase,Online,Completed
TXN01018,2025-11-08,19:50:07,Starbucks Coffee,Food & Dining,160.63,4532,Purchase,New York NY,Completed
TXN01019,2025-11-12,20:01:19,Netflix,Entertainment,131.25,4532,Purchase,Online,Completed
TXN01020,2025-11-04,00:22:26,Netflix,Entertainment,162.83,4532,Purchase,Online,Completed
TXN01021,2025-11-24,18:23:06,Shell Gas Station,Gas & Transportation,82.5,4532,Purchase,Brooklyn NY,Completed
TXN01022,2025-11-30,14:08:04,Netflix,Entertainment,89.48,4532,Purchase,Online,Completed
TXN01023,2025-11-05,18:35:30,Amazon.com,Shopping,13.52,4532,Purchase,Online,Completed
TXN01024,2025-11-03,01:12:37,Apple Store,Shopping,78.7,4532,Purchase,San Francisco CA,Completed
TXN01025,2025-11-02,15:14:17,Shell Gas Station,Gas & Transportation,183.13,4532,Purchase,Brooklyn NY,Completed
TXN01026,2025-11-01,19:16:51,Netflix,Entertainment,247.75,4532,Purchase,Online,Completed
TXN01027,2025-11-14,11:40:26,Uber,Transportation,152.79,4532,Purchase,Online,Completed
TXN01028,2025-11-30,01:20:26,Netflix,Entertainment,121.98,4532,Purchase,Online,Completed
TXN01029,2025-11-09,15:29:22,Shell Gas Station,Gas & Transportation,206.89,4532,Purchase,Brooklyn NY,Completed
TXN01030,2025-11-13,15:13:43,Apple Store,Shopping,211.37,4532,Purchase,San Francisco CA,Completed
TXN01031,2025-11-18,15:46:16,Uber,Transportation,224.31,4532,Purchase,Online,Completed
TXN01032,2025-11-20,11:56:29,Amazon.com,Shopping,171.79,4532,Purchase,Online,Completed
TXN01033,2025-11-02,05:59:50,Amazon.com,Shopping,152.65,4532,Purchase,Online,Completed
TXN01034,2025-11-01,05:16:13,Amazon.com,Shopping,146.48,4532,Purchase,Online,Completed
TXN01035,2025-11-19,10:28:37,Apple Store,Shopping,209.52,4532,Purchase,San Francisco CA,Completed
TXN01036,2025-11-23,13:20:45,Apple Store,Shopping,18.52,4532,Purchase,San Francisco CA,Completed
TXN01037,2025-11-13,22:11:10,Shell Gas Station,Gas & Transportation,171.74,4532,Purchase,Brooklyn NY,Completed
TXN01038,2025-11-26,15:28:09,Netflix,Entertainment,195.15,4532,Purchase,Online,Completed
TXN01039,2025-11-28,08:24:06,Whole Foods Market,Groceries,120.58,4532,Purchase,New York NY,Completed
TXN01040,2025-11-14,05:01:18,Netflix,Entertainment,91.74,4532,Purchase,Online,Completed
TXN01041,2025-11-05,16:18:35,Shell Gas Station,Gas & Transportation,38.84,4532,Purchase,Brooklyn NY,Completed
TXN01042,2025-11-03,05:48:04,Uber,Transportation,50.02,4532,Purchase,Online,Completed
TXN01043,2025-11-30,08:06:27,Whole Foods Market,Groceries,133.08,4532,Purchase,New York NY,Completed
TXN01044,2025-11-12,19:17:20,Shell Gas Station,Gas & Transportation,214.46,4532,Purchase,Brooklyn NY,Completed
TXN01045,2025-11-19,11:47:55,Apple Store,Shopping,100.8,4532,Purchase,San Francisco CA,Completed
TXN01046,2025-11-23,05:36:31,Starbucks Coffee,Food & Dining,170.35,4532,Purchase,New York NY,Completed
TXN01047,2025-11-16,20:41:49,Shell Gas Station,Gas & Transportation,177.88,4532,Purchase,Brooklyn NY,Completed
TXN01048,2025-11-05,03:02:16,Uber,Transportation,233.38,4532,Purchase,Online,Completed
TXN01049,2025-11-14,21:43:11,Shell Gas Station,Gas & Transportation,51.07,4532,Purchase,Brooklyn NY,Completed
TXN01050,2025-11-20,04:10:25,Amazon.com,Shopping,195.38,4532,Purchase,Online,Completed
TXN01051,2025-11-22,07:42:05,Uber,Transportation,166.62,4532,Purchase,Online,Completed
TXN01052,2025-11-21,21:29:11,Starbucks Coffee,Food & Dining,244.89,4532,Purchase,New York NY,Completed
TXN01053,2025-11-16,06:59:55,McDonald's,Food & Dining,238.57,4532,Purchase,New York NY,Completed
TXN01054,2025-11-03,16:40:56,Netflix,Entertainment,245.18,4532,Purchase,Online,Completed
TXN01055,2025-11-12,01:14:18,Starbucks Coffee,Food & Dining,193.48,4532,Purchase,New York NY,Completed
TXN01056,2025-11-14,06:32:38,Shell Gas Station,Gas & Transportation,154.33,4532,Purchase,Brooklyn NY,Completed
TXN01057,2025-11-17,18:39:25,Uber,Transportation,240.01,4532,Purchase,Online,Completed
TXN01058,2025-11-08,19:05:32,Uber,Transportation,97.51,4532,Purchase,Online,Completed
TXN01059,2025-11-11,02:24:31,Netflix,Entertainment,170.82,4532,Purchase,Online,Completed
TXN01060,2025-11-19,07:49:47,Whole Foods Market,Groceries,219.45,4532,Purchase,New York NY,Completed
TXN01061,2025-11-17,23:54:44,Shell Gas Station,Gas & Transportation,201.82,4532,Purchase,Brooklyn NY,Completed
TXN01062,2025-11-12,11:58:18,Shell Gas Station,Gas & Transportation,119.69,4532,Purchase,Brooklyn NY,Completed
TXN01063,2025-11-12,07:18:44,Whole Foods Market,Groceries,96.89,4532,Purchase,New York NY,Completed
TXN01064,2025-11-25,12:59:46,McDonald's,Food & Dining,127.58,4532,Purchase,New York NY,Completed
TXN01065,2025-11-11,01:54:35,Apple Store,Shopping,95.1,4532,Purchase,San Francisco CA,Completed
TXN01066,2025-11-02,08:43:59,Amazon.com,Shopping,197.17,4532,Purchase,Online,Completed
TXN01067,2025-11-22,19:50:14,Netflix,Entertainment,182.13,4532,Purchase,Online,Completed
TXN01068,2025-11-07,05:17:24,McDonald's,Food & Dining,98.68,4532,Purchase,New York NY,Completed
TXN01069,2025-11-13,15:51:40,McDonald's,Food & Dining,89.45,4532,Purchase,New York NY,Completed
TXN01070,2025-11-22,08:19:37,Apple Store,Shopping,61.84,4532,Purchase,San Francisco CA,Completed
TXN01071,2025-11-24,13:49:58,Starbucks Coffee,Food & Dining,160.68,4532,Purchase,New York NY,Completed
TXN01072,2025-11-13,02:32:48,McDonald's,Food & Dining,40.69,4532,Purchase,New York NY,Completed
TXN01073,2025-11-29,00:09:33,McDonald's,Food & Dining,230.15,4532,Purchase,New York NY,Completed
TXN01074,2025-11-13,04:25:54,Netflix,Entertainment,187.78,4532,Purchase,Online,Completed
TXN01075,2025-11-12,07:12:57,Uber,Transportation,116.96,4532,Purchase,Online,Completed
TXN01076,2025-11-28,16:36:36,Shell Gas Station,Gas & Transportation,202.68,4532,Purchase,Brooklyn NY,Completed
TXN01077,2025-11-05,07:04:18,Starbucks Coffee,Food & Dining,65.84,4532,Purchase,New York NY,Completed
TXN01078,2025-11-04,09:00:56,Netflix,Entertainment,104.43,4532,Purchase,Online,Completed
TXN01079,2025-11-13,01:09:08,McDonald's,Food & Dining,147.7,4532,Purchase,New York NY,Completed
TXN01080,2025-11-24,18:09:31,McDonald's,Food & Dining,91.57,4532,Purchase,New York NY,Completed
TXN01081,2025-11-14,10:18:48,Netflix,Entertainment,125.73,4532,Purchase,Online,Completed
TXN01082,2025-11-06,07:29:32,Uber,Transportation,29.31,4532,Purchase,Online,Completed
TXN01083,2025-11-25,08:10:00,Starbucks Coffee,Food & Dining,188.03,4532,Purchase,New York NY,Completed
TXN01084,2025-11-16,05:21:59,Starbucks Coffee,Food & Dining,32.59,4532,Purchase,New York NY,Completed
TXN01085,2025-11-02,14:16:52,Uber,Transportation,73.33,4532,Purchase,Online,Completed
TXN01086,2025-11-29,05:39:46,Whole Foods Market,Groceries,229.35,4532,Purchase,New York NY,Completed
TXN01087,2025-11-19,23:23:37,Shell Gas Station,Gas & Transportation,115.55,4532,Purchase,Brooklyn NY,Completed
TXN01088,2025-11-13,08:20:28,Whole Foods Market,Groceries,229.46,4532,Purchase,New York NY,Completed
TXN01089,2025-11-18,07:37:36,Starbucks Coffee,Food & Dining,6.01,4532,Purchase,New York NY,Completed
TXN01090,2025-11-07,05:24:42,Starbucks Coffee,Food & Dining,142.66,4532,Purchase,New York NY,Completed
TXN01091,2025-11-24,01:56:39,Shell Gas Station,Gas & Transportation,219.36,4532,Purchase,Brooklyn NY,Completed
TXN01092,2025-11-27,18:54:49,Uber,Transportation,239.12,4532,Purchase,Online,Completed
TXN01093,2025-11-20,02:52:35,Starbucks Coffee,Food & Dining,126.85,4532,Purchase,New York NY,Completed
TXN01094,2025-11-02,17:33:18,Whole Foods Market,Groceries,151.19,4532,Purchase,New York NY,Completed
TXN01095,2025-11-04,17:53:38,McDonald's,Food & Dining,51.33,4532,Purchase,New York NY,Completed
TXN01096,2025-11-04,23:39:24,Apple Store,Shopping,136.32,4532,Purchase,San Francisco CA,Completed
TXN01097,2025-11-02,23:28:27,Shell Gas Station,Gas & Transportation,226.65,4532,Purchase,Brooklyn NY,Completed
TXN01098,2025-11-13,18:52:21,Shell Gas Station,Gas & Transportation,49.23,4532,Purchase,Brooklyn NY,Completed
TXN01099,2025-11-08,03:03:56,Uber,Transportation,62.02,4532,Purchase,Online,Completed
TXN01100,2025-11-25,20:51:07,Starbucks Coffee,Food & Dining,54.23,4532,Purchase,New York NY,Completed
TXN01101,2025-12-16,14:48:48,Shell Gas Station,Gas & Transportation,153.18,4532,Purchase,Brooklyn NY,Completed
TXN01102,2025-12-24,09:36:16,Whole Foods Market,Groceries,233.26,4532,Purchase,New York NY,Completed
TXN01103,2025-12-10,23:44:01,Starbucks Coffee,Food & Dining,225.33,4532,Purchase,New York NY,Completed
TXN01104,2025-12-04,01:46:12,Whole Foods Market,Groceries,166.61,4532,Purchase,New York NY,Completed
TXN01105,2025-12-17,05:36:55,Apple Store,Shopping,215.43,4532,Purchase,San Francisco CA,Completed
TXN01106,2025-12-10,23:13:26,Netflix,Entertainment,174.44,4532,Purchase,Online,Completed
TXN01107,2025-12-16,14:53:03,Uber,Transportation,19.75,4532,Purchase,Online,Completed
TXN01108,2025-12-13,00:06:32,McDonald's,Food & Dining,55.07,4532,Purchase,New York NY,Completed
TXN01109,2025-12-16,17:40:45,Starbucks Coffee,Food & Dining,28.92,4532,Purchase,New York NY,Completed
TXN01110,2025-12-14,13:29:53,Apple Store,Shopping,105.1,4532,Purchase,San Francisco CA,Completed
TXN01111,2025-12-18,04:25:12,Shell Gas Station,Gas & Transportation,149.29,4532,Purchase,Brooklyn NY,Completed
TXN01112,2025-12-01,16:25:22,Whole Foods Market,Groceries,222.05,4532,Purchase,New York NY,Completed
TXN01113,2025-12-26,06:41:39,McDonald's,Food & Dining,74.83,4532,Purchase,New York NY,Completed
TXN01114,2025-12-20,12:54:10,Starbucks Coffee,Food & Dining,188.65,4532,Purchase,New York NY,Completed
TXN01115,2025-12-05,22:01:53,Amazon.com,Shopping,222.5,4532,Purchase,Online,Completed
TXN01116,2025-12-10,04:25:12,Amazon.com,Shopping,202.49,4532,Purchase,Online,Completed
TXN01117,2025-12-18,01:37:26,Amazon.com,Shopping,199.09,4532,Purchase,Online,Completed
TXN01118,2025-12-20,14:55:34,Whole Foods Market,Groceries,179.88,4532,Purchase,New York NY,Completed
TXN01119,2025-12-08,11:15:23,Uber,Transportation,147.25,4532,Purchase,Online,Completed
TXN01120,2025-12-09,20:18:16,Apple Store,Shopping,131.73,4532,Purchase,San Francisco CA,Completed
TXN01121,2025-12-05,06:01:26,Amazon.com,Shopping,169.43,4532,Purchase,Online,Completed
TXN01122,2025-12-21,07:12:22,Shell Gas Station,Gas & Transportation,169.14,4532,Purchase,Brooklyn NY,Completed
TXN01123,2025-12-30,06:44:17,McDonald's,Food & Dining,24.99,4532,Purchase,New York NY,Completed
TXN01124,2025-12-11,10:31:11,Whole Foods Market,Groceries,108.1,4532,Purchase,New York NY,Completed
TXN01125,2025-12-06,22:06:32,Shell Gas Station,Gas & Transportation,43.12,4532,Purchase,Brooklyn NY,Completed
TXN01126,2025-12-17,22:50:40,McDonald's,Food & Dining,11.56,4532,Purchase,New York NY,Completed
TXN01127,2025-12-29,23:49:09,Apple Store,Shopping,128.51,4532,Purchase,San Francisco CA,Completed
TXN01128,2025-12-18,09:23:36,Starbucks Coffee,Food & Dining,123.84,4532,Purchase,New York NY,Completed
TXN01129,2025-12-10,19:38:42,McDonald's,Food & Dining,105.28,4532,Purchase,New York NY,Completed
TXN01130,2025-12-09,14:42:24,Uber,Transportation,236.0,4532,Purchase,Online,Completed
TXN01131,2025-12-12,04:44:17,Netflix,Entertainment,44.0,4532,Purchase,Online,Completed
TXN01132,2025-12-06,19:57:37,Amazon.com,Shopping,190.1,4532,Purchase,Online,Completed
TXN01133,2025-12-07,04:01:29,Netflix,Entertainment,84.03,4532,Purchase,Online,Completed
TXN01134,2025-12-26,02:58:40,Amazon.com,Shopping,129.18,4532,Purchase,Online,Completed
TXN01135,2025-12-12,07:45:35,Amazon.com,Shopping,52.15,4532,Purchase,Online,Completed
TXN01136,2025-12-20,13:27:21,McDonald's,Food & Dining,102.03,4532,Purchase,New York NY,Completed
TXN01137,2025-12-16,20:49:39,Apple Store,Shopping,46.75,4532,Purchase,San Francisco CA,Completed
TXN01138,2025-12-16,11:23:59,Netflix,Entertainment,208.3,4532,Purchase,Online,Completed
TXN01139,2025-12-02,15:43:08,Starbucks Coffee,Food & Dining,187.59,4532,Purchase,New York NY,Completed
TXN01140,2025-12-12,08:53:43,McDonald's,Food & Dining,245.42,4532,Purchase,New York NY,Completed
TXN01141,2025-12-01,18:48:47,Netflix,Entertainment,58.14,4532,Purchase,Online,Completed
TXN01142,2025-12-23,15:48:55,McDonald's,Food & Dining,241.63,4532,Purchase,New York NY,Completed
TXN01143,2025-12-19,18:32:54,Shell Gas Station,Gas & Transportation,90.12,4532,Purchase,Brooklyn NY,Completed
TXN01144,2025-12-31,01:01:29,Apple Store,Shopping,222.35,4532,Purchase,San Francisco CA,Completed
TXN01145,2025-12-17,05:04:04,Netflix,Entertainment,27.24,4532,Purchase,Online,Completed
TXN01146,2025-12-26,11:52:12,Uber,Transportation,232.45,4532,Purchase,Online,Completed
TXN01147,2025-12-24,21:27:00,Netflix,Entertainment,216.25,4532,Purchase,Online,Completed
TXN01148,2025-12-18,18:18:26,Starbucks Coffee,Food & Dining,142.25,4532,Purchase,New York NY,Completed
TXN01149,2025-12-06,12:10:29,Whole Foods Market,Groceries,57.5,4532,Purchase,New York NY,Completed
TXN01150,2025-12-22,23:55:10,Netflix,Entertainment,49.55,4532,Purchase,Online,Completed
TXN01151,2025-12-06,13:48:05,McDonald's,Food & Dining,71.29,4532,Purchase,New York NY,Completed
TXN01152,2025-12-26,12:59:10,Starbucks Coffee,Food & Dining,40.8,4532,Purchase,New York NY,Completed
TXN01153,2025-12-30,16:21:40,Starbucks Coffee,Food & Dining,118.89,4532,Purchase,New York NY,Completed
TXN01154,2025-12-30,23:35:32,Netflix,Entertainment,18.82,4532,Purchase,Online,Completed
TXN01155,2025-12-11,19:46:48,Netflix,Entertainment,15.61,4532,Purchase,Online,Completed
TXN01156,2025-12-08,23:12:13,Netflix,Entertainment,67.29,4532,Purchase,Online,Completed
TXN01157,2025-12-28,02:21:57,Amazon.com,Shopping,189.54,4532,Purchase,Online,Completed
TXN01158,2025-12-26,20:57:47,Apple Store,Shopping,125.23,4532,Purchase,San Francisco CA,Completed
TXN01159,2025-12-20,05:53:08,Netflix,Entertainment,115.42,4532,Purchase,Online,Completed
TXN01160,2025-12-28,02:48:49,Netflix,Entertainment,148.21,4532,Purchase,Online,Completed
TXN01161,2025-12-31,04:54:55,Netflix,Entertainment,37.13,4532,Purchase,Online,Completed
TXN01162,2025-12-01,16:45:12,Amazon.com,Shopping,32.75,4532,Purchase,Online,Completed
TXN01163,2025-12-08,10:01:43,Starbucks Coffee,Food & Dining,218.68,4532,Purchase,New York NY,Completed
TXN01164,2025-12-30,02:30:02,Uber,Transportation,167.92,4532,Purchase,Online,Completed
TXN01165,2025-12-03,06:24:28,Shell Gas Station,Gas & Transportation,39.93,4532,Purchase,Brooklyn NY,Completed
TXN01166,2025-12-30,02:44:18,McDonald's,Food & Dining,46.14,4532,Purchase,New York NY,Completed
TXN01167,2025-12-08,04:38:20,Starbucks Coffee,Food & Dining,19.12,4532,Purchase,New York NY,Completed
TXN01168,2025-12-31,05:35:47,Uber,Transportation,206.79,4532,Purchase,Online,Completed
TXN01169,2025-12-08,17:00:48,Apple Store,Shopping,38.04,4532,Purchase,San Francisco CA,Completed
TXN01170,2025-12-27,11:05:21,Apple Store,Shopping,184.54,4532,Purchase,San Francisco CA,Completed
TXN01171,2025-12-02,00:11:33,Amazon.com,Shopping,138.24,4532,Purchase,Online,Completed
TXN01172,2025-12-07,12:22:56,Amazon.com,Shopping,224.12,4532,Purchase,Online,Completed
TXN01173,2025-12-05,05:29:35,McDonald's,Food & Dining,106.29,4532,Purchase,New York NY,Completed
TXN01174,2025-12-29,03:57:53,Whole Foods Market,Groceries,80.27,4532,Purchase,New York NY,Completed
TXN01175,2025-12-06,18:59:52,Starbucks Coffee,Food & Dining,159.77,4532,Purchase,New York NY,Completed
TXN01176,2025-12-24,09:02:18,Uber,Transportation,86.27,4532,Purchase,Online,Completed
TXN01177,2025-12-02,02:46:30,Netflix,Entertainment,66.62,4532,Purchase,Online,Completed
TXN01178,2025-12-21,13:28:18,Amazon.com,Shopping,58.44,4532,Purchase,Online,Completed
TXN01179,2025-12-09,07:02:24,McDonald's,Food & Dining,249.43,4532,Purchase,New York NY,Completed
TXN01180,2025-12-31,04:16:22,Shell Gas Station,Gas & Transportation,89.9,4532,Purchase,Brooklyn NY,Completed
TXN01181,2025-12-31,18:24:08,Amazon.com,Shopping,98.45,4532,Purchase,Online,Completed
TXN01182,2025-12-12,21:38:02,McDonald's,Food & Dining,142.73,4532,Purchase,New York NY,Completed
TXN01183,2025-12-30,02:00:23,Whole Foods Market,Groceries,48.77,4532,Purchase,New York NY,Completed
TXN01184,2025-12-13,12:14:31,Whole Foods Market,Groceries,13.75,4532,Purchase,New York NY,Completed
TXN01185,2025-12-20,09:32:20,Shell Gas Station,Gas & Transportation,214.81,4532,Purchase,Brooklyn NY,Completed
TXN01186,2025-12-23,17:30:52,Uber,Transportation,49.76,4532,Purchase,Online,Completed
TXN01187,2025-12-16,21:53:13,Amazon.com,Shopping,143.91,4532,Purchase,Online,Completed
TXN01188,2025-12-26,03:38:36,Whole Foods Market,Groceries,213.54,4532,Purchase,New York NY,Completed
TXN01189,2025-12-06,22:43:26,Amazon.com,Shopping,151.75,4532,Purchase,Online,Completed
TXN01190,2025-12-20,20:45:34,McDonald's,Food & Dining,123.52,4532,Purchase,New York NY,Completed
TXN01191,2025-12-26,00:24:37,Shell Gas Station,Gas & Transportation,247.25,4532,Purchase,Brooklyn NY,Completed
TXN01192,2025-12-13,19:38:21,Whole Foods Market,Groceries,179.0,4532,Purchase,New York NY,Completed
TXN01193,2025-12-21,12:48:06,Whole Foods Market,Groceries,96.88,4532,Purchase,New York NY,Completed
TXN01194,2025-12-19,06:42:04,McDonald's,Food & Dining,245.63,4532,Purchase,New York NY,Completed
TXN01195,2025-12-29,00:10:29,Whole Foods Market,Groceries,5.29,4532,Purchase,New York NY,Completed
TXN01196,2025-12-13,18:23:40,Netflix,Entertainment,242.04,4532,Purchase,Online,Completed
TXN01197,2025-12-21,04:02:18,Uber,Transportation,52.12,4532,Purchase,Online,Completed
TXN01198,2025-12-17,20:54:08,Uber,Transportation,103.66,4532,Purchase,Online,Completed
TXN01199,2025-12-14,23:33:34,McDonald's,Food & Dining,167.75,4532,Purchase,New York NY,Completed
TXN01200,2025-12-28,11:00:32,Netflix,Entertainment,239.12,4532,Purchase,Online,Completed
